File,Thyrocyte_Annotation_Path,Cluster_Annotation_Path,Updated_Cluster_Annotation_Path,Updated_Thyrocyte_and_Cluster_Annotation_Path,Image_Path,Confusant_Path
LS-317.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-317A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-317B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-317-cluster.csv,,raw/fnab/BATCH 4/LS-317.jpg,raw/fnab/Confusant/LS-317-confusant.csv
LS-349.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-349A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-349B.json,,,raw/fnab/BATCH 4/LS-349.jpg,raw/fnab/Confusant/LS-349-confusant.csv
LS-392.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-392A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-392B.json,,,raw/fnab/BATCH 4/LS-392.jpg,raw/fnab/Confusant/LS-392-confusant.csv
LS-378.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-378A.csv,,,,raw/fnab/BATCH 4/LS-378.jpg,raw/fnab/Confusant/LS-378-confusant.csv
LS-393.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-393A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-393B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-393-cluster.csv,,raw/fnab/BATCH 4/LS-393.jpg,raw/fnab/Confusant/LS-393-confusant.csv
LS-291.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-291A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-291B.json,,,raw/fnab/BATCH 4/LS-291.jpg,raw/fnab/Confusant/LS-291-confusant.csv
LS-356.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-356A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-356B.json,,,raw/fnab/BATCH 4/LS-356.jpg,raw/fnab/Confusant/LS-356-confusant.csv
LS-391.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-391A.csv,,,,raw/fnab/BATCH 4/LS-391.jpg,raw/fnab/Confusant/LS-391-confusant.csv
LS-358.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-358A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-358B.json,,,raw/fnab/BATCH 4/LS-358.jpg,raw/fnab/Confusant/LS-358-confusant.csv
LS-334.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-334A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-334B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-334-cluster.csv,,raw/fnab/BATCH 4/LS-334.jpg,raw/fnab/Confusant/LS-334-confusant.csv
LS-307.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-307A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-307B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-307-cluster.csv,,raw/fnab/BATCH 4/LS-307.jpg,raw/fnab/Confusant/LS-307-confusant.csv
LS-290.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-290A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-290B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-290-cluster.csv,,raw/fnab/BATCH 4/LS-290.jpg,raw/fnab/Confusant/LS-290-confusant.csv
LS-384.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-384A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-384B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-384-cluster.csv,,raw/fnab/BATCH 4/LS-384.jpg,raw/fnab/Confusant/LS-384-confusant.csv
LS-332.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-332A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-332B.json,,,raw/fnab/BATCH 4/LS-332.jpg,raw/fnab/Confusant/LS-332-confusant.csv
LS-300.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-300A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-300B.json,,,raw/fnab/BATCH 4/LS-300.jpg,raw/fnab/Confusant/LS-300-confusant.csv
LS-388.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-388A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-388B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-388-cluster.csv,,raw/fnab/BATCH 4/LS-388.jpg,raw/fnab/Confusant/LS-388-confusant.csv
LS-301.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-301A.csv,,,,raw/fnab/BATCH 4/LS-301.jpg,raw/fnab/Confusant/LS-301-confusant.csv
LS-401.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-401A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-401B.json,,,raw/fnab/BATCH 4/LS-401.jpg,raw/fnab/Confusant/LS-401-confusant.csv
LS-305.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-305A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-305B.json,,,raw/fnab/BATCH 4/LS-305.jpg,raw/fnab/Confusant/LS-305-confusant.csv
LS-371.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-371A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-371B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-371-cluster.csv,,raw/fnab/BATCH 4/LS-371.jpg,raw/fnab/Confusant/LS-371-confusant.csv
LS-383.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-383A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-383B.json,,,raw/fnab/BATCH 4/LS-383.jpg,raw/fnab/Confusant/LS-383-confusant.csv
LS-360.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-360A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-360B.json,,,raw/fnab/BATCH 4/LS-360.jpg,raw/fnab/Confusant/LS-360-confusant.csv
LS-336.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-336A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-336B.json,,,raw/fnab/BATCH 4/LS-336.jpg,raw/fnab/Confusant/LS-336-confusant.csv
LS-400.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-400A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-400B.json,,,raw/fnab/BATCH 4/LS-400.jpg,raw/fnab/Confusant/LS-400-confusant.csv
LS-331.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-331A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-331B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-331-cluster.csv,,raw/fnab/BATCH 4/LS-331.jpg,raw/fnab/Confusant/LS-331-confusant.csv
LS-362.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-362A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-362B.json,,,raw/fnab/BATCH 4/LS-362.jpg,raw/fnab/Confusant/LS-362-confusant.csv
LS-335.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-335A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-335B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-335-cluster.csv,,raw/fnab/BATCH 4/LS-335.jpg,raw/fnab/Confusant/LS-335-confusant.csv
LS-346.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-346A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-346B.json,,,raw/fnab/BATCH 4/LS-346.jpg,raw/fnab/Confusant/LS-346-confusant.csv
LS-330.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-330A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-330B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-330-cluster.csv,,raw/fnab/BATCH 4/LS-330.jpg,raw/fnab/Confusant/LS-330-confusant.csv
LS-373.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-373A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-373B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-373-cluster.csv,,raw/fnab/BATCH 4/LS-373.jpg,raw/fnab/Confusant/LS-373-confusant.csv
LS-364.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-364A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-364B.json,,,raw/fnab/BATCH 4/LS-364.jpg,raw/fnab/Confusant/LS-364-confusant.csv
LS-342.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-342A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-342B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-342-cluster.csv,,raw/fnab/BATCH 4/LS-342.jpg,raw/fnab/Confusant/LS-342-confusant.csv
LS-304.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-304A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-304B.json,,,raw/fnab/BATCH 4/LS-304.jpg,raw/fnab/Confusant/LS-304-confusant.csv
LS-352.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-352A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-352B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-352-cluster.csv,,raw/fnab/BATCH 4/LS-352.jpg,raw/fnab/Confusant/LS-352-confusant.csv
LS-306.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-306A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-306B.json,,raw/fnab/Thyrocytes and Clusters - Update/LS-306-thyrocytes.csv,raw/fnab/BATCH 4/LS-306.jpg,raw/fnab/Confusant/LS-306-confusant.csv
LS-318.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-318A.csv,,,,raw/fnab/BATCH 4/LS-318.jpg,raw/fnab/Confusant/LS-318-confusant.csv
LS-382.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-382A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-382B.json,,,raw/fnab/BATCH 4/LS-382.jpg,raw/fnab/Confusant/LS-382-confusant.csv
LS-299.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-299A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-299B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-299-cluster.csv,,raw/fnab/BATCH 4/LS-299.jpg,raw/fnab/Confusant/LS-299-confusant.csv
LS-348.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-348A.csv,,,,raw/fnab/BATCH 4/LS-348.jpg,raw/fnab/Confusant/LS-348-confusant.csv
LS-389.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-389A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-389B.json,,,raw/fnab/BATCH 4/LS-389.jpg,raw/fnab/Confusant/LS-389-confusant.csv
LS-380.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-380A.csv,,,,raw/fnab/BATCH 4/LS-380.jpg,raw/fnab/Confusant/LS-380-confusant.csv
LS-387.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-387A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-387B.json,,,raw/fnab/BATCH 4/LS-387.jpg,raw/fnab/Confusant/LS-387-confusant.csv
LS-340.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-340A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-340B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-340-cluster.csv,,raw/fnab/BATCH 4/LS-340.jpg,raw/fnab/Confusant/LS-340-confusant.csv
LS-310.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-310A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-310B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-310-cluster.csv,,raw/fnab/BATCH 4/LS-310.jpg,raw/fnab/Confusant/LS-310-confusant.csv
LS-361.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-361A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-361B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-361-cluster.csv,,raw/fnab/BATCH 4/LS-361.jpg,raw/fnab/Confusant/LS-361-confusant.csv
LS-292.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-292A.csv,,,,raw/fnab/BATCH 4/LS-292.jpg,raw/fnab/Confusant/LS-292-confusant.csv
LS-357.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-357A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-357B.json,,,raw/fnab/BATCH 4/LS-357.jpg,raw/fnab/Confusant/LS-357-confusant.csv
LS-381.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-381A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-381B.json,,,raw/fnab/BATCH 4/LS-381.jpg,raw/fnab/Confusant/LS-381-confusant.csv
LS-355.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-355A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-355B.json,,,raw/fnab/BATCH 4/LS-355.jpg,raw/fnab/Confusant/LS-355-confusant.csv
LS-368.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-368A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-368B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-368-cluster.csv,,raw/fnab/BATCH 4/LS-368.jpg,raw/fnab/Confusant/LS-368-confusant.csv
LS-313.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-313A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-313B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-313-cluster.csv,,raw/fnab/BATCH 4/LS-313.jpg,raw/fnab/Confusant/LS-313-confusant.csv
LS-396.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-396A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-396B.json,,,raw/fnab/BATCH 4/LS-396.jpg,raw/fnab/Confusant/LS-396-confusant.csv
LS-289.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-289A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-289B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-289-cluster.csv,,raw/fnab/BATCH 4/LS-289.jpg,raw/fnab/Confusant/LS-289-confusant.csv
LS-365.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-365A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-365B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-365-cluster.csv,,raw/fnab/BATCH 4/LS-365.jpg,raw/fnab/Confusant/LS-365-confusant.csv
LS-394.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-394A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-394B.json,,,raw/fnab/BATCH 4/LS-394.jpg,raw/fnab/Confusant/LS-394-confusant.csv
LS-323.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-323A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-323B.json,,,raw/fnab/BATCH 4/LS-323.jpg,raw/fnab/Confusant/LS-323-confusant.csv
LS-366.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-366A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-366B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-366-cluster.csv,,raw/fnab/BATCH 4/LS-366.jpg,raw/fnab/Confusant/LS-366-confusant.csv
LS-390.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-390A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-390B.json,,,raw/fnab/BATCH 4/LS-390.jpg,raw/fnab/Confusant/LS-390-confusant.csv
LS-339.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-339A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-339B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-339-cluster.csv,,raw/fnab/BATCH 4/LS-339.jpg,raw/fnab/Confusant/LS-339-confusant.csv
LS-322.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-322A.csv,,,,raw/fnab/BATCH 4/LS-322.jpg,raw/fnab/Confusant/LS-322-confusant.csv
LS-341.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-341A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-341B.json,,,raw/fnab/BATCH 4/LS-341.jpg,raw/fnab/Confusant/LS-341-confusant.csv
LS-308.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-308A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-308B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-308-cluster.csv,,raw/fnab/BATCH 4/LS-308.jpg,raw/fnab/Confusant/LS-308-confusant.csv
LS-375.jpg,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-375A.csv,raw/fnab/BATCH 4 - ANNOTATED FILES/LS-375B.json,raw/fnab/BATCH 4 - UPDATED ANNOTATIONS/LS-375-cluster.csv,,raw/fnab/BATCH 4/LS-375.jpg,raw/fnab/Confusant/LS-375-confusant.csv
LS-287.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-287A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-287B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-287-cluster.csv,,raw/fnab/BATCH 3/LS-287.jpg,raw/fnab/Confusant/LS-287-confusant.csv
LS-244.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-244A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-244B.json,,,raw/fnab/BATCH 3/LS-244.jpg,raw/fnab/Confusant/LS-244-confusant.csv
LS-190.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-190A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-190B.json,,,raw/fnab/BATCH 3/LS-190.jpg,raw/fnab/Confusant/LS-190-confusant.csv
LS-237.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-237A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-237B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-237-cluster.csv,,raw/fnab/BATCH 3/LS-237.jpg,raw/fnab/Confusant/LS-237-confusant.csv
LS-214.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-214A.csv,,,,raw/fnab/BATCH 3/LS-214.jpg,raw/fnab/Confusant/LS-214-confusant.csv
LS-223.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-223A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-223B.json,,,raw/fnab/BATCH 3/LS-223.jpg,raw/fnab/Confusant/LS-223-confusant.csv
LS-245.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-245A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-245B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-245-cluster.csv,,raw/fnab/BATCH 3/LS-245.jpg,raw/fnab/Confusant/LS-245-confusant.csv
LS-259.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-259A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-259B.json,,,raw/fnab/BATCH 3/LS-259.jpg,raw/fnab/Confusant/LS-259-confusant.csv
LS-286.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-286A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-286B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-286-cluster.csv,,raw/fnab/BATCH 3/LS-286.jpg,raw/fnab/Confusant/LS-286-confusant.csv
LS-247.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-247A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-247B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-247-cluster.csv,,raw/fnab/BATCH 3/LS-247.jpg,raw/fnab/Confusant/LS-247-confusant.csv
LS-275.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-275A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-275B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-275-cluster.csv,,raw/fnab/BATCH 3/LS-275.jpg,raw/fnab/Confusant/LS-275-confusant.csv
LS-233.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-233A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-233B.json,,,raw/fnab/BATCH 3/LS-233.jpg,raw/fnab/Confusant/LS-233-confusant.csv
LS-255.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-255A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-255B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-255-cluster.csv,,raw/fnab/BATCH 3/LS-255.jpg,raw/fnab/Confusant/LS-255-confusant.csv
LS-288.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-288A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-288B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-288-cluster.csv,,raw/fnab/BATCH 3/LS-288.jpg,raw/fnab/Confusant/LS-288-confusant.csv
LS-270.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-270A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-270B.json,,,raw/fnab/BATCH 3/LS-270.jpg,raw/fnab/Confusant/LS-270-confusant.csv
LS-284.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-284A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-284B.json,,,raw/fnab/BATCH 3/LS-284.jpg,raw/fnab/Confusant/LS-284-confusant.csv
LS-254.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-254A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-254B.json,,,raw/fnab/BATCH 3/LS-254.jpg,raw/fnab/Confusant/LS-254-confusant.csv
LS-262.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-262A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-262B.json,,,raw/fnab/BATCH 3/LS-262.jpg,raw/fnab/Confusant/LS-262-confusant.csv
LS-252.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-252A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-252B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-252-cluster.csv,,raw/fnab/BATCH 3/LS-252.jpg,raw/fnab/Confusant/LS-252-confusant.csv
LS-280.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-280A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-280B.json,,,raw/fnab/BATCH 3/LS-280.jpg,raw/fnab/Confusant/LS-280-confusant.csv
LS-194.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-194A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-194B.json,,,raw/fnab/BATCH 3/LS-194.jpg,raw/fnab/Confusant/LS-194-confusant.csv
LS-189.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-189A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-189B.json,,,raw/fnab/BATCH 3/LS-189.jpg,raw/fnab/Confusant/LS-189-confusant.csv
LS-266.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-266A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-266B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-266-cluster.csv,,raw/fnab/BATCH 3/LS-266.jpg,raw/fnab/Confusant/LS-266-confusant.csv
LS-273.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-273A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-273B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-273-cluster.csv,,raw/fnab/BATCH 3/LS-273.jpg,raw/fnab/Confusant/LS-273-confusant.csv
LS-250.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-250A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-250B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-250-cluster.csv,,raw/fnab/BATCH 3/LS-250.jpg,raw/fnab/Confusant/LS-250-confusant.csv
LS-216.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-216A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-216B.json,,,raw/fnab/BATCH 3/LS-216.jpeg,raw/fnab/Confusant/LS-216-confusant.csv
LS-229.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-229A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-229B.json,,,raw/fnab/BATCH 3/LS-229.jpeg,raw/fnab/Confusant/LS-229-confusant.csv
LS-195.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-195A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-195B.json,,,raw/fnab/BATCH 3/LS-195.jpg,raw/fnab/Confusant/LS-195-confusant.csv
LS-248.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-248A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-248B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-248-cluster.csv,,raw/fnab/BATCH 3/LS-248.jpg,raw/fnab/Confusant/LS-248-confusant.csv
LS-225.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-225A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-225B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-225-cluster.csv,,raw/fnab/BATCH 3/LS-225.jpeg,raw/fnab/Confusant/LS-225-confusant.csv
LS-239.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-239A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-239B.json,,raw/fnab/Thyrocytes and Clusters - Update/LS-239-thyrocyte and cluster.csv,raw/fnab/BATCH 3/LS-239.jpg,raw/fnab/Confusant/LS-239-confusant.csv
LS-215.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-215A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-215B.json,raw/fnab/BATCH 3 - UPDATED ANNOTATIONS/LS-215-cluster.csv,,raw/fnab/BATCH 3/LS-215.jpg,raw/fnab/Confusant/LS-215-confusant.csv
LS-258.jpg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-258A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-258B.json,,,raw/fnab/BATCH 3/LS-258.jpg,raw/fnab/Confusant/LS-258-confusant.csv
LS-222.jpeg,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-222A.csv,raw/fnab/BATCH 3 - ANNOTATED FILES/LS-222B.json,,,raw/fnab/BATCH 3/LS-222.jpeg,raw/fnab/Confusant/LS-222-confusant.csv
